# EnvCell.Position full census - ADR-0009 auditable artifact
# Generated: 2026-05-31T19:54:34.9601991-07:00
# acdat: C:\Users\darin\repos\ac-unreal\pipeline\dat-extract\bin\Release\net8.0-windows\acdat.exe
# DatDir: C:\Turbine\Asheron's Call

================================================================
LANDBLOCK 0x8602  (LbX=134, LbY=2)
----------------------------------------------------------------
  Landblock 0x8602 (LbX=134, LbY=2):
    HasObjects:     True
    Terrain[]:      81 entries (9x9=81 expected)
    Height[]:       81 entries (81 expected)
    LandblockInfo:  present (file 0x8602FFFE in CellDat)
      NumCells:     568   (= indoor EnvCells inside this landblock)
      Buildings:    0
      Objects:      0
      PackMask:     0x00000000

  Per-cell Frame.Origin (landblock-local) and composed world position:
  CellId                Frame.Origin(x,y,z)                   World(x,y,z) InFootprint?
  0x00D60124   (   90.00,  -280.00,   -6.00)   (     90.00,   40808.00,   -6.00)   OUT
  0x00D60125   (  100.00,  -270.00,   -6.00)   (    100.00,   40818.00,   -6.00)   OUT
  0x00D60126   (  100.00,  -270.00,   -6.00)   (    100.00,   40818.00,   -6.00)   OUT
  0x00D60127   (   20.00,  -260.00,    0.00)   (     20.00,   40828.00,    0.00)   OUT
  0x00D60128   (   20.00,  -260.00,    0.00)   (     20.00,   40828.00,    0.00)   OUT
  0x00D60129   (   20.00,  -260.00,    0.00)   (     20.00,   40828.00,    0.00)   OUT
  0x00D6012A   (   30.00,  -230.00,    0.00)   (     30.00,   40858.00,    0.00)   OUT
  0x00D6012B   (   30.00,  -230.00,    0.00)   (     30.00,   40858.00,    0.00)   OUT
  0x00D6012C   (   30.00,  -240.00,    0.00)   (     30.00,   40848.00,    0.00)   OUT
  0x00D6012D   (   30.00,  -240.00,    0.00)   (     30.00,   40848.00,    0.00)   OUT
  0x00D6012E   (   30.00,  -250.00,    0.00)   (     30.00,   40838.00,    0.00)   OUT
  0x00D6012F   (   30.00,  -260.00,    0.00)   (     30.00,   40828.00,    0.00)   OUT
  0x00D60130   (   30.00,  -260.00,    0.00)   (     30.00,   40828.00,    0.00)   OUT
  0x00D60131   (   40.00,  -230.00,    0.00)   (     40.00,   40858.00,    0.00)   OUT
  0x00D60132   (   40.00,  -240.00,    0.00)   (     40.00,   40848.00,    0.00)   OUT
  0x00D60133   (   40.00,  -240.00,    0.00)   (     40.00,   40848.00,    0.00)   OUT
  0x00D60134   (   40.00,  -240.00,    0.00)   (     40.00,   40848.00,    0.00)   OUT
  0x00D60135   (   40.00,  -250.00,    0.00)   (     40.00,   40838.00,    0.00)   OUT
  0x00D60136   (   40.00,  -250.00,    0.00)   (     40.00,   40838.00,    0.00)   OUT
  0x00D60137   (   40.00,  -250.00,    0.00)   (     40.00,   40838.00,    0.00)   OUT
  0x00D60138   (   40.00,  -260.00,    0.00)   (     40.00,   40828.00,    0.00)   OUT
  0x00D60139   (   40.00,  -260.00,    0.00)   (     40.00,   40828.00,    0.00)   OUT
  0x00D6013A   (   40.00,  -270.00,    0.00)   (     40.00,   40818.00,    0.00)   OUT
  0x00D6013B   (   40.00,  -280.00,    0.00)   (     40.00,   40808.00,    0.00)   OUT
  0x00D6013C   (   40.00,  -290.00,    0.00)   (     40.00,   40798.00,    0.00)   OUT
  0x00D6013D   (   40.00,  -300.00,    0.00)   (     40.00,   40788.00,    0.00)   OUT
  0x00D6013E   (   50.00,  -180.00,    0.00)   (     50.00,   40908.00,    0.00)   OUT
  0x00D6013F   (   50.00,  -180.00,    0.00)   (     50.00,   40908.00,    0.00)   OUT
  0x00D60140   (   50.00,  -180.00,    0.00)   (     50.00,   40908.00,    0.00)   OUT
  0x00D60141   (   50.00,  -180.00,    0.00)   (     50.00,   40908.00,    0.00)   OUT
  0x00D60142   (   50.00,  -180.00,    0.00)   (     50.00,   40908.00,    0.00)   OUT
  0x00D60143   (   50.00,  -180.00,    0.00)   (     50.00,   40908.00,    0.00)   OUT
  0x00D60144   (   50.00,  -190.00,    0.00)   (     50.00,   40898.00,    0.00)   OUT
  0x00D60145   (   50.00,  -190.00,    0.00)   (     50.00,   40898.00,    0.00)   OUT
  0x00D60146   (   50.00,  -190.00,    0.00)   (     50.00,   40898.00,    0.00)   OUT
  0x00D60147   (   50.00,  -190.00,    0.00)   (     50.00,   40898.00,    0.00)   OUT
  0x00D60148   (   50.00,  -190.00,    0.00)   (     50.00,   40898.00,    0.00)   OUT
  0x00D60149   (   50.00,  -190.00,    0.00)   (     50.00,   40898.00,    0.00)   OUT
  0x00D6014A   (   50.00,  -200.00,    0.00)   (     50.00,   40888.00,    0.00)   OUT
  0x00D6014B   (   50.00,  -200.00,    0.00)   (     50.00,   40888.00,    0.00)   OUT
  0x00D6014C   (   50.00,  -200.00,    0.00)   (     50.00,   40888.00,    0.00)   OUT
  0x00D6014D   (   50.00,  -200.00,    0.00)   (     50.00,   40888.00,    0.00)   OUT
  0x00D6014E   (   50.00,  -200.00,    0.00)   (     50.00,   40888.00,    0.00)   OUT
  0x00D6014F   (   50.00,  -200.00,    0.00)   (     50.00,   40888.00,    0.00)   OUT
  0x00D60150   (   50.00,  -210.00,    0.00)   (     50.00,   40878.00,    0.00)   OUT
  0x00D60151   (   50.00,  -210.00,    0.00)   (     50.00,   40878.00,    0.00)   OUT
  0x00D60152   (   50.00,  -210.00,    0.00)   (     50.00,   40878.00,    0.00)   OUT
  0x00D60153   (   50.00,  -210.00,    0.00)   (     50.00,   40878.00,    0.00)   OUT
  0x00D60154   (   50.00,  -210.00,    0.00)   (     50.00,   40878.00,    0.00)   OUT
  0x00D60155   (   50.00,  -210.00,    0.00)   (     50.00,   40878.00,    0.00)   OUT
  0x00D60156   (   50.00,  -230.00,    0.00)   (     50.00,   40858.00,    0.00)   OUT
  0x00D60157   (   50.00,  -230.00,    0.00)   (     50.00,   40858.00,    0.00)   OUT
  0x00D60158   (   50.00,  -250.00,    0.00)   (     50.00,   40838.00,    0.00)   OUT
  0x00D60159   (   50.00,  -260.00,    0.00)   (     50.00,   40828.00,    0.00)   OUT
  0x00D6015A   (   50.00,  -260.00,    0.00)   (     50.00,   40828.00,    0.00)   OUT
  0x00D6015B   (   50.00,  -270.00,    0.00)   (     50.00,   40818.00,    0.00)   OUT
  0x00D6015C   (   50.00,  -270.00,    0.00)   (     50.00,   40818.00,    0.00)   OUT
  0x00D6015D   (   50.00,  -270.00,    0.00)   (     50.00,   40818.00,    0.00)   OUT
  0x00D6015E   (   50.00,  -270.00,    0.00)   (     50.00,   40818.00,    0.00)   OUT
  0x00D6015F   (   50.00,  -270.00,    0.00)   (     50.00,   40818.00,    0.00)   OUT
  0x00D60160   (   50.00,  -270.00,    0.00)   (     50.00,   40818.00,    0.00)   OUT
  0x00D60161   (   50.00,  -270.00,    0.00)   (     50.00,   40818.00,    0.00)   OUT
  0x00D60162   (   50.00,  -270.00,    0.00)   (     50.00,   40818.00,    0.00)   OUT
  0x00D60163   (   50.00,  -270.00,    0.00)   (     50.00,   40818.00,    0.00)   OUT
  0x00D60164   (   50.00,  -270.00,    0.00)   (     50.00,   40818.00,    0.00)   OUT
  0x00D60165   (   50.00,  -270.00,    0.00)   (     50.00,   40818.00,    0.00)   OUT
  0x00D60166   (   50.00,  -270.00,    0.00)   (     50.00,   40818.00,    0.00)   OUT
  0x00D60167   (   50.00,  -280.00,    0.00)   (     50.00,   40808.00,    0.00)   OUT
  0x00D60168   (   50.00,  -280.00,    0.00)   (     50.00,   40808.00,    0.00)   OUT
  0x00D60169   (   50.00,  -280.00,    0.00)   (     50.00,   40808.00,    0.00)   OUT
  0x00D6016A   (   50.00,  -280.00,    0.00)   (     50.00,   40808.00,    0.00)   OUT
  0x00D6016B   (   50.00,  -280.00,    0.00)   (     50.00,   40808.00,    0.00)   OUT
  0x00D6016C   (   50.00,  -280.00,    0.00)   (     50.00,   40808.00,    0.00)   OUT
  0x00D6016D   (   50.00,  -280.00,    0.00)   (     50.00,   40808.00,    0.00)   OUT
  0x00D6016E   (   50.00,  -280.00,    0.00)   (     50.00,   40808.00,    0.00)   OUT
  0x00D6016F   (   50.00,  -280.00,    0.00)   (     50.00,   40808.00,    0.00)   OUT
  0x00D60170   (   50.00,  -290.00,    0.00)   (     50.00,   40798.00,    0.00)   OUT
  0x00D60171   (   50.00,  -290.00,    0.00)   (     50.00,   40798.00,    0.00)   OUT
  0x00D60172   (   50.00,  -290.00,    0.00)   (     50.00,   40798.00,    0.00)   OUT
  0x00D60173   (   50.00,  -290.00,    0.00)   (     50.00,   40798.00,    0.00)   OUT
  0x00D60174   (   50.00,  -290.00,    0.00)   (     50.00,   40798.00,    0.00)   OUT
  0x00D60175   (   50.00,  -290.00,    0.00)   (     50.00,   40798.00,    0.00)   OUT
  0x00D60176   (   50.00,  -290.00,    0.00)   (     50.00,   40798.00,    0.00)   OUT
  0x00D60177   (   50.00,  -290.00,    0.00)   (     50.00,   40798.00,    0.00)   OUT
  0x00D60178   (   50.00,  -290.00,    0.00)   (     50.00,   40798.00,    0.00)   OUT
  0x00D60179   (   50.00,  -300.00,    0.00)   (     50.00,   40788.00,    0.00)   OUT
  0x00D6017A   (   50.00,  -300.00,    0.00)   (     50.00,   40788.00,    0.00)   OUT
  0x00D6017B   (   50.00,  -300.00,    0.00)   (     50.00,   40788.00,    0.00)   OUT
  0x00D6017C   (   50.00,  -300.00,    0.00)   (     50.00,   40788.00,    0.00)   OUT
  0x00D6017D   (   50.00,  -300.00,    0.00)   (     50.00,   40788.00,    0.00)   OUT
  0x00D6017E   (   50.00,  -300.00,    0.00)   (     50.00,   40788.00,    0.00)   OUT
  0x00D6017F   (   50.00,  -300.00,    0.00)   (     50.00,   40788.00,    0.00)   OUT
  0x00D60180   (   50.00,  -300.00,    0.00)   (     50.00,   40788.00,    0.00)   OUT
  0x00D60181   (   50.00,  -300.00,    0.00)   (     50.00,   40788.00,    0.00)   OUT
  0x00D60182   (   50.00,  -300.00,    0.00)   (     50.00,   40788.00,    0.00)   OUT
  0x00D60183   (   50.00,  -300.00,    0.00)   (     50.00,   40788.00,    0.00)   OUT
  0x00D60184   (   50.00,  -300.00,    0.00)   (     50.00,   40788.00,    0.00)   OUT
  0x00D60185   (   50.00,  -310.00,    0.00)   (     50.00,   40778.00,    0.00)   OUT
  0x00D60186   (   50.00,  -310.00,    0.00)   (     50.00,   40778.00,    0.00)   OUT
  0x00D60187   (   60.00,  -180.00,    0.00)   (     60.00,   40908.00,    0.00)   OUT
  0x00D60188   (   60.00,  -190.00,    0.00)   (     60.00,   40898.00,    0.00)   OUT
  0x00D60189   (   60.00,  -200.00,    0.00)   (     60.00,   40888.00,    0.00)   OUT
  0x00D6018A   (   60.00,  -210.00,    0.00)   (     60.00,   40878.00,    0.00)   OUT
  0x00D6018B   (   60.00,  -250.00,    0.00)   (     60.00,   40838.00,    0.00)   OUT
  0x00D6018C   (   60.00,  -250.00,    0.00)   (     60.00,   40838.00,    0.00)   OUT
  0x00D6018D   (   60.00,  -250.00,    0.00)   (     60.00,   40838.00,    0.00)   OUT
  0x00D6018E   (   60.00,  -260.00,    0.00)   (     60.00,   40828.00,    0.00)   OUT
  0x00D6018F   (   60.00,  -260.00,    0.00)   (     60.00,   40828.00,    0.00)   OUT
  0x00D60190   (   60.00,  -270.00,    0.00)   (     60.00,   40818.00,    0.00)   OUT
  0x00D60191   (   60.00,  -280.00,    0.00)   (     60.00,   40808.00,    0.00)   OUT
  0x00D60192   (   60.00,  -290.00,    0.00)   (     60.00,   40798.00,    0.00)   OUT
  0x00D60193   (   60.00,  -300.00,    0.00)   (     60.00,   40788.00,    0.00)   OUT
  0x00D60194   (   60.00,  -310.00,    0.00)   (     60.00,   40778.00,    0.00)   OUT
  0x00D60195   (   60.00,  -310.00,    0.00)   (     60.00,   40778.00,    0.00)   OUT
  0x00D60196   (   60.00,  -310.00,    0.00)   (     60.00,   40778.00,    0.00)   OUT
  0x00D60197   (   70.00,  -180.00,    0.00)   (     70.00,   40908.00,    0.00)   OUT
  0x00D60198   (   70.00,  -180.00,    0.00)   (     70.00,   40908.00,    0.00)   OUT
  0x00D60199   (   70.00,  -180.00,    0.00)   (     70.00,   40908.00,    0.00)   OUT
  0x00D6019A   (   70.00,  -180.00,    0.00)   (     70.00,   40908.00,    0.00)   OUT
  0x00D6019B   (   70.00,  -180.00,    0.00)   (     70.00,   40908.00,    0.00)   OUT
  0x00D6019C   (   70.00,  -180.00,    0.00)   (     70.00,   40908.00,    0.00)   OUT
  0x00D6019D   (   70.00,  -190.00,    0.00)   (     70.00,   40898.00,    0.00)   OUT
  0x00D6019E   (   70.00,  -190.00,    0.00)   (     70.00,   40898.00,    0.00)   OUT
  0x00D6019F   (   70.00,  -190.00,    0.00)   (     70.00,   40898.00,    0.00)   OUT
  0x00D601A0   (   70.00,  -190.00,    0.00)   (     70.00,   40898.00,    0.00)   OUT
  0x00D601A1   (   70.00,  -190.00,    0.00)   (     70.00,   40898.00,    0.00)   OUT
  0x00D601A2   (   70.00,  -190.00,    0.00)   (     70.00,   40898.00,    0.00)   OUT
  0x00D601A3   (   70.00,  -200.00,    0.00)   (     70.00,   40888.00,    0.00)   OUT
  0x00D601A4   (   70.00,  -200.00,    0.00)   (     70.00,   40888.00,    0.00)   OUT
  0x00D601A5   (   70.00,  -200.00,    0.00)   (     70.00,   40888.00,    0.00)   OUT
  0x00D601A6   (   70.00,  -200.00,    0.00)   (     70.00,   40888.00,    0.00)   OUT
  0x00D601A7   (   70.00,  -200.00,    0.00)   (     70.00,   40888.00,    0.00)   OUT
  0x00D601A8   (   70.00,  -200.00,    0.00)   (     70.00,   40888.00,    0.00)   OUT
  0x00D601A9   (   70.00,  -210.00,    0.00)   (     70.00,   40878.00,    0.00)   OUT
  0x00D601AA   (   70.00,  -210.00,    0.00)   (     70.00,   40878.00,    0.00)   OUT
  0x00D601AB   (   70.00,  -210.00,    0.00)   (     70.00,   40878.00,    0.00)   OUT
  0x00D601AC   (   70.00,  -210.00,    0.00)   (     70.00,   40878.00,    0.00)   OUT
  0x00D601AD   (   70.00,  -210.00,    0.00)   (     70.00,   40878.00,    0.00)   OUT
  0x00D601AE   (   70.00,  -210.00,    0.00)   (     70.00,   40878.00,    0.00)   OUT
  0x00D601AF   (   70.00,  -230.00,    0.00)   (     70.00,   40858.00,    0.00)   OUT
  0x00D601B0   (   70.00,  -230.00,    0.00)   (     70.00,   40858.00,    0.00)   OUT
  0x00D601B1   (   70.00,  -250.00,    0.00)   (     70.00,   40838.00,    0.00)   OUT
  0x00D601B2   (   70.00,  -260.00,    0.00)   (     70.00,   40828.00,    0.00)   OUT
  0x00D601B3   (   70.00,  -260.00,    0.00)   (     70.00,   40828.00,    0.00)   OUT
  0x00D601B4   (   70.00,  -270.00,    0.00)   (     70.00,   40818.00,    0.00)   OUT
  0x00D601B5   (   70.00,  -270.00,    0.00)   (     70.00,   40818.00,    0.00)   OUT
  0x00D601B6   (   70.00,  -270.00,    0.00)   (     70.00,   40818.00,    0.00)   OUT
  0x00D601B7   (   70.00,  -270.00,    0.00)   (     70.00,   40818.00,    0.00)   OUT
  0x00D601B8   (   70.00,  -270.00,    0.00)   (     70.00,   40818.00,    0.00)   OUT
  0x00D601B9   (   70.00,  -270.00,    0.00)   (     70.00,   40818.00,    0.00)   OUT
  0x00D601BA   (   70.00,  -270.00,    0.00)   (     70.00,   40818.00,    0.00)   OUT
  0x00D601BB   (   70.00,  -270.00,    0.00)   (     70.00,   40818.00,    0.00)   OUT
  0x00D601BC   (   70.00,  -270.00,    0.00)   (     70.00,   40818.00,    0.00)   OUT
  0x00D601BD   (   70.00,  -270.00,    0.00)   (     70.00,   40818.00,    0.00)   OUT
  0x00D601BE   (   70.00,  -270.00,    0.00)   (     70.00,   40818.00,    0.00)   OUT
  0x00D601BF   (   70.00,  -270.00,    0.00)   (     70.00,   40818.00,    0.00)   OUT
  0x00D601C0   (   70.00,  -280.00,    0.00)   (     70.00,   40808.00,    0.00)   OUT
  0x00D601C1   (   70.00,  -280.00,    0.00)   (     70.00,   40808.00,    0.00)   OUT
  0x00D601C2   (   70.00,  -280.00,    0.00)   (     70.00,   40808.00,    0.00)   OUT
  0x00D601C3   (   70.00,  -280.00,    0.00)   (     70.00,   40808.00,    0.00)   OUT
  0x00D601C4   (   70.00,  -280.00,    0.00)   (     70.00,   40808.00,    0.00)   OUT
  0x00D601C5   (   70.00,  -280.00,    0.00)   (     70.00,   40808.00,    0.00)   OUT
  0x00D601C6   (   70.00,  -280.00,    0.00)   (     70.00,   40808.00,    0.00)   OUT
  0x00D601C7   (   70.00,  -280.00,    0.00)   (     70.00,   40808.00,    0.00)   OUT
  0x00D601C8   (   70.00,  -280.00,    0.00)   (     70.00,   40808.00,    0.00)   OUT
  0x00D601C9   (   70.00,  -290.00,    0.00)   (     70.00,   40798.00,    0.00)   OUT
  0x00D601CA   (   70.00,  -290.00,    0.00)   (     70.00,   40798.00,    0.00)   OUT
  0x00D601CB   (   70.00,  -290.00,    0.00)   (     70.00,   40798.00,    0.00)   OUT
  0x00D601CC   (   70.00,  -290.00,    0.00)   (     70.00,   40798.00,    0.00)   OUT
  0x00D601CD   (   70.00,  -290.00,    0.00)   (     70.00,   40798.00,    0.00)   OUT
  0x00D601CE   (   70.00,  -290.00,    0.00)   (     70.00,   40798.00,    0.00)   OUT
  0x00D601CF   (   70.00,  -290.00,    0.00)   (     70.00,   40798.00,    0.00)   OUT
  0x00D601D0   (   70.00,  -290.00,    0.00)   (     70.00,   40798.00,    0.00)   OUT
  0x00D601D1   (   70.00,  -290.00,    0.00)   (     70.00,   40798.00,    0.00)   OUT
  0x00D601D2   (   70.00,  -300.00,    0.00)   (     70.00,   40788.00,    0.00)   OUT
  0x00D601D3   (   70.00,  -300.00,    0.00)   (     70.00,   40788.00,    0.00)   OUT
  0x00D601D4   (   70.00,  -300.00,    0.00)   (     70.00,   40788.00,    0.00)   OUT
  0x00D601D5   (   70.00,  -300.00,    0.00)   (     70.00,   40788.00,    0.00)   OUT
  0x00D601D6   (   70.00,  -300.00,    0.00)   (     70.00,   40788.00,    0.00)   OUT
  0x00D601D7   (   70.00,  -300.00,    0.00)   (     70.00,   40788.00,    0.00)   OUT
  0x00D601D8   (   70.00,  -300.00,    0.00)   (     70.00,   40788.00,    0.00)   OUT
  0x00D601D9   (   70.00,  -300.00,    0.00)   (     70.00,   40788.00,    0.00)   OUT
  0x00D601DA   (   70.00,  -300.00,    0.00)   (     70.00,   40788.00,    0.00)   OUT
  0x00D601DB   (   70.00,  -300.00,    0.00)   (     70.00,   40788.00,    0.00)   OUT
  0x00D601DC   (   70.00,  -300.00,    0.00)   (     70.00,   40788.00,    0.00)   OUT
  0x00D601DD   (   70.00,  -300.00,    0.00)   (     70.00,   40788.00,    0.00)   OUT
  0x00D601DE   (   70.00,  -310.00,    0.00)   (     70.00,   40778.00,    0.00)   OUT
  0x00D601DF   (   70.00,  -310.00,    0.00)   (     70.00,   40778.00,    0.00)   OUT
  0x00D601E0   (   80.00,  -180.00,    0.00)   (     80.00,   40908.00,    0.00)   OUT
  0x00D601E1   (   80.00,  -190.00,    0.00)   (     80.00,   40898.00,    0.00)   OUT
  0x00D601E2   (   80.00,  -190.00,    0.00)   (     80.00,   40898.00,    0.00)   OUT
  0x00D601E3   (   80.00,  -230.00,    0.00)   (     80.00,   40858.00,    0.00)   OUT
  0x00D601E4   (   80.00,  -240.00,    0.00)   (     80.00,   40848.00,    0.00)   OUT
  0x00D601E5   (   80.00,  -240.00,    0.00)   (     80.00,   40848.00,    0.00)   OUT
  0x00D601E6   (   80.00,  -240.00,    0.00)   (     80.00,   40848.00,    0.00)   OUT
  0x00D601E7   (   80.00,  -250.00,    0.00)   (     80.00,   40838.00,    0.00)   OUT
  0x00D601E8   (   80.00,  -250.00,    0.00)   (     80.00,   40838.00,    0.00)   OUT
  0x00D601E9   (   80.00,  -250.00,    0.00)   (     80.00,   40838.00,    0.00)   OUT
  0x00D601EA   (   80.00,  -260.00,    0.00)   (     80.00,   40828.00,    0.00)   OUT
  0x00D601EB   (   80.00,  -260.00,    0.00)   (     80.00,   40828.00,    0.00)   OUT
  0x00D601EC   (   80.00,  -270.00,    0.00)   (     80.00,   40818.00,    0.00)   OUT
  0x00D601ED   (   80.00,  -280.00,    0.00)   (     80.00,   40808.00,    0.00)   OUT
  0x00D601EE   (   80.00,  -290.00,    0.00)   (     80.00,   40798.00,    0.00)   OUT
  0x00D601EF   (   80.00,  -300.00,    0.00)   (     80.00,   40788.00,    0.00)   OUT
  0x00D601F0   (   90.00,  -230.00,    0.00)   (     90.00,   40858.00,    0.00)   OUT
  0x00D601F1   (   90.00,  -230.00,    0.00)   (     90.00,   40858.00,    0.00)   OUT
  0x00D601F2   (   90.00,  -240.00,    0.00)   (     90.00,   40848.00,    0.00)   OUT
  0x00D601F3   (   90.00,  -240.00,    0.00)   (     90.00,   40848.00,    0.00)   OUT
  0x00D601F4   (   90.00,  -250.00,    0.00)   (     90.00,   40838.00,    0.00)   OUT
  0x00D601F5   (   90.00,  -260.00,    0.00)   (     90.00,   40828.00,    0.00)   OUT
  0x00D601F6   (   90.00,  -260.00,    0.00)   (     90.00,   40828.00,    0.00)   OUT
  0x00D601F7   (  100.00,  -260.00,    0.00)   (    100.00,   40828.00,    0.00)   OUT
  0x00D601F8   (  100.00,  -260.00,    0.00)   (    100.00,   40828.00,    0.00)   OUT
  0x00D601F9   (  100.00,  -260.00,    0.00)   (    100.00,   40828.00,    0.00)   OUT
  0x00D601FA   (   40.00,  -170.00,    6.00)   (     40.00,   40918.00,    6.00)   OUT
  0x00D601FB   (   40.00,  -170.00,    6.00)   (     40.00,   40918.00,    6.00)   OUT
  0x00D601FC   (   50.00,  -170.00,    6.00)   (     50.00,   40918.00,    6.00)   OUT
  0x00D601FD   (   50.00,  -170.00,    6.00)   (     50.00,   40918.00,    6.00)   OUT
  0x00D601FE   (   50.00,  -180.00,    6.00)   (     50.00,   40908.00,    6.00)   OUT
  0x00D601FF   (   50.00,  -190.00,    6.00)   (     50.00,   40898.00,    6.00)   OUT
  0x00D60200   (   50.00,  -200.00,    6.00)   (     50.00,   40888.00,    6.00)   OUT
  0x00D60201   (   50.00,  -210.00,    6.00)   (     50.00,   40878.00,    6.00)   OUT
  0x00D60202   (   50.00,  -220.00,    6.00)   (     50.00,   40868.00,    6.00)   OUT
  0x00D60203   (   50.00,  -330.00,    6.00)   (     50.00,   40758.00,    6.00)   OUT
  0x00D60204   (   50.00,  -330.00,    6.00)   (     50.00,   40758.00,    6.00)   OUT
  0x00D60205   (   60.00,  -180.00,    6.00)   (     60.00,   40908.00,    6.00)   OUT
  0x00D60206   (   60.00,  -190.00,    6.00)   (     60.00,   40898.00,    6.00)   OUT
  0x00D60207   (   60.00,  -200.00,    6.00)   (     60.00,   40888.00,    6.00)   OUT
  0x00D60208   (   60.00,  -210.00,    6.00)   (     60.00,   40878.00,    6.00)   OUT
  0x00D60209   (   60.00,  -320.00,    6.00)   (     60.00,   40768.00,    6.00)   OUT
  0x00D6020A   (   60.00,  -330.00,    6.00)   (     60.00,   40758.00,    6.00)   OUT
  0x00D6020B   (   60.00,  -330.00,    6.00)   (     60.00,   40758.00,    6.00)   OUT
  0x00D6020C   (   60.00,  -330.00,    6.00)   (     60.00,   40758.00,    6.00)   OUT
  0x00D6020D   (   60.00,  -330.00,    6.00)   (     60.00,   40758.00,    6.00)   OUT
  0x00D6020E   (   60.00,  -330.00,    6.00)   (     60.00,   40758.00,    6.00)   OUT
  0x00D6020F   (   60.00,  -330.00,    6.00)   (     60.00,   40758.00,    6.00)   OUT
  0x00D60210   (   60.00,  -340.00,    6.00)   (     60.00,   40748.00,    6.00)   OUT
  0x00D60211   (   60.00,  -340.00,    6.00)   (     60.00,   40748.00,    6.00)   OUT
  0x00D60212   (   70.00,  -170.00,    6.00)   (     70.00,   40918.00,    6.00)   OUT
  0x00D60213   (   70.00,  -170.00,    6.00)   (     70.00,   40918.00,    6.00)   OUT
  0x00D60214   (   70.00,  -180.00,    6.00)   (     70.00,   40908.00,    6.00)   OUT
